pdb,antigen,Hchain,Lchain,antigen_chain,nb,date,res,antigen_name
7UAP,RBD,M,N,B|I,False,2022/03/13,2.8,Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
7UAR,RBD,H,L,AA|B|K,False,2022/03/13,3.5,2-acetamido-2-deoxy-beta-D-glucopyranose|Spike glycoprotein|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
7UAR,RBD,F,G,C,False,2022/03/13,3.5,Spike glycoprotein
7UAR,RBD,D,E,A|Q|T,False,2022/03/13,3.5,Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose
7UAQ,RBD,H,L,A|B,False,2022/03/13,3.1,Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
7UAP,RBD,O,P,BD|C|R,False,2022/03/13,2.8,2-acetamido-2-deoxy-beta-D-glucopyranose|Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
7UAP,RBD,H,L,A|D,False,2022/03/13,2.8,Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
7X8W,RBD,H,L,A|C,False,2022/03/15,3.1,Spike glycoprotein|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
7X93,RBD,E,F,D|G,False,2022/03/15,3.3,Spike glycoprotein
7X96,RBD,H,L,A|G,False,2022/03/15,3.4,alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|Spike glycoprotein
7XCK,RBD,A,B,C|M,False,2022/03/24,2.5,2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|Spike protein S1
7XCO,RBD,O,P,C|b,False,2022/03/24,2.5,Spike glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
2VIT,HA,B,A,C,False,1997/12/22,3.25,HEMAGGLUTININ
2VIS,HA,B,A,C,False,1997/12/22,3.25,HEMAGGLUTININ
2VIR,HA,B,A,C,False,1997/12/22,3.25,HEMAGGLUTININ
1QFU,HA,H,L,A,False,1999/04/14,2.8,PROTEIN (HEMAGGLUTININ (HA1 CHAIN))
1EO8,HA,H,L,A,False,2000/03/22,2.8,HEMAGGLUTININ (HA1 CHAIN)
1KEN,HA,H,L,A|C|I,False,2001/11/16,3.5,hemagglutinin HA1|alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
1KEN,HA,T,U,C|E|J,False,2001/11/16,3.5,hemagglutinin HA1|alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
3FKU,HA,X1,X2,E|F,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3FKU,HA,Z1,Z2,C|D,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3FKU,HA,Y1,Y2,A|B,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3FKU,HA,U1,U2,G|H,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3FKU,HA,S1,S2,I|J,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3FKU,HA,T1,T2,K|L,False,2008/12/17,3.2,Hemagglutinin|Hemagglutinin HA2 chain
3GBM,HA,H,L,A|B,False,2009/02/20,2.7,Hemagglutinin
3GBM,HA,I,M,C|D,False,2009/02/20,2.7,Hemagglutinin
3GBN,HA,H,L,A|B|Q,False,2009/02/20,2.2,"Hemagglutinin|1,2-ETHANEDIOL"
3LZF,HA,H,L,A,False,2010/03/01,2.8,"Hemagglutinin, HA1 Subunit"
3SDY,HA,H,L,A|B|G|N|P,False,2011/06/09,2.85,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|SULFATE ION
3ZTJ,HA,G,H,A|B|E|F|M,False,2011/07/08,3.41,HEMAGGLUTININ HA1 CHAIN|HEMAGGLUTININ HA2 CHAIN|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
3ZTJ,HA,I,J,A|AA|B|C|D|R,False,2011/07/08,3.41,HEMAGGLUTININ HA1 CHAIN|2-acetamido-2-deoxy-beta-D-glucopyranose|HEMAGGLUTININ HA2 CHAIN|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
3ZTJ,HA,K,L,C|D|E|F|V,False,2011/07/08,3.41,HEMAGGLUTININ HA1 CHAIN|HEMAGGLUTININ HA2 CHAIN|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
3ZTN,HA,H,L,A|B|D|K|N|O,False,2011/07/12,3.001,HAEMAGGLUTININ|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|SULFATE ION|GLYCEROL
4F15,HA,B,C,A,False,2012/05/06,2.81,Hemagglutinin
4F15,HA,E,F,D,False,2012/05/06,2.81,Hemagglutinin
4F15,HA,H,I,G,False,2012/05/06,2.81,Hemagglutinin
4F15,HA,K,L,J,False,2012/05/06,2.81,Hemagglutinin
4FP8,HA,J,N,C|Q|U,False,2012/06/21,2.947,Hemagglutinin HA1 chain|ZINC ION
4FP8,HA,K,O,D|W,False,2012/06/21,2.947,Hemagglutinin HA1 chain|ZINC ION
4FP8,HA,H,L,A|P,False,2012/06/21,2.947,Hemagglutinin HA1 chain|ZINC ION
4FP8,HA,I,M,B,False,2012/06/21,2.947,Hemagglutinin HA1 chain
4FQI,HA,H,L,A|B|O|P|T,False,2012/06/25,1.71,"Hemagglutinin HA1|Hemagglutinin HA2|1,2-ETHANEDIOL"
4FQJ,HA,H,L,A,False,2012/06/25,2.5,Hemagglutinin
4GMS,HA,H,L,A|AB|AX,False,2012/08/16,2.95,Hemagglutinin HA1 chain|SULFATE ION
4GMS,HA,I,M,AI|AZ|C,False,2012/08/16,2.95,SULFATE ION|Hemagglutinin HA1 chain
4GMS,HA,J,N,AK|BB|E,False,2012/08/16,2.95,SULFATE ION|Hemagglutinin HA1 chain
4GXU,HA,U,V,I|K,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4GXU,HA,W,X,K,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4GXU,HA,S,T,G|I,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4GXU,HA,O,P,A|C,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4GXU,HA,M,N,A|E,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4GXU,HA,Q,R,C|E,False,2012/09/04,3.294,Hemagglutinin HA1 chain
4HF5,HA,H,L,A,False,2012/10/04,3.004,Hemagglutinin HA1
4HFU,HA,H,L,A,False,2012/10/05,3.106,Hemagglutinin HA1
4HG4,HA,X,Y,H,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,J,K,A,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,L,M,B,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,N,O,C,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,P,Q,D,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,R,S,E,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,T,U,F,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,V,W,G,False,2012/10/06,3.2,Hemagglutinin HA1
4HG4,HA,Z,z,I,False,2012/10/06,3.2,Hemagglutinin HA1
4HKX,HA,A,B,E,False,2012/10/15,2.5,Hemagglutinin HA1
4HLZ,HA,G,H,A|AA|B|S|V|W,False,2012/10/17,2.9,Hemagglutinin HA1|SULFATE ION|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose
4HLZ,HA,I,J,AB|C|D|X,False,2012/10/17,2.9,SULFATE ION|Hemagglutinin HA1|Hemagglutinin HA2
4HLZ,HA,K,L,AD|E|F|Q|Y|Z,False,2012/10/17,2.9,SULFATE ION|Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose
4KVN,HA,H,L,A|B|K,False,2013/05/22,3.1,Hemagglutinin|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|PHOSPHATE ION
4LVH,HA,E,F,D,False,2013/07/26,2.8,Hemagglutinin
4LVH,HA,H,I,G,False,2013/07/26,2.8,Hemagglutinin
4LVH,HA,B,C,A,False,2013/07/26,2.8,Hemagglutinin
4LVH,HA,K,L,J,False,2013/07/26,2.8,Hemagglutinin
4M5Z,HA,H,L,A,False,2013/08/08,2.25,Hemagglutinin HA1 chain
4O58,HA,H,L,A|S|T|V|W|X|Y,False,2013/12/19,2.7501,Hemagglutinin HA1 chain|SULFATE ION|DI(HYDROXYETHYL)ETHER
4PY8,HA,I,J,A|B|F|G,False,2014/03/26,2.91,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|MALONATE ION
4UBD,HA,Y,X,M|U|V,False,2014/08/12,3.5,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain
4UBD,HA,S,T,Q|R|U|f,False,2014/08/12,3.5,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
4UBD,HA,O,P,M|N|Q,False,2014/08/12,3.5,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain
4UBD,HA,K,L,AC|E|I|J,False,2014/08/12,3.5,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1 chain|Hemagglutinin HA2 chain
4UBD,HA,G,H,A|E|F,False,2014/08/12,3.5,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain
4UBD,HA,C,D,A|B|I|Z,False,2014/08/12,3.5,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
4R8W,HA,H,L,A|B|C,False,2014/09/03,2.795,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose
4XNM,HA,H,L,C,False,2015/01/15,2.51,Hemagglutinin
4XNM,HA,B,A,C|D,False,2015/01/15,2.51,Hemagglutinin
4XRC,HA,B,A,D,False,2015/01/20,2.74,Hemagglutinin
4XRC,HA,H,L,C,False,2015/01/20,2.74,Hemagglutinin
4YJZ,HA,L2,L1,B|E,False,2015/03/03,2.72,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin
4YK4,HA,C,B,A,False,2015/03/03,2.8,Hemagglutinin
4YK4,HA,Z,Y,E,False,2015/03/03,2.8,Hemagglutinin
5A3I,HA,G,H,E,False,2015/06/01,2.89,HEMAGGLUTININ
5A3I,HA,C,D,A,False,2015/06/01,2.89,HEMAGGLUTININ
5C0R,HA,H,L,A|B,False,2015/06/12,3.188,"Hemagglutinin, Envelope glycoprotein, Fibritin fusion protein|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose"
5DUM,HA,H,L,A|C,False,2015/09/19,3.003,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose
5DUP,HA,H,L,A,False,2015/09/20,3.052,Hemagglutinin
5DUR,HA,B,D,A,False,2015/09/20,2.82,Hemagglutinin
5DUR,HA,H,L,C,False,2015/09/20,2.82,Hemagglutinin
5IBL,HA,C,D,F,False,2016/02/22,3.39,Hemagglutinin
5IBL,HA,H,L,B,False,2016/02/22,3.39,Hemagglutinin
5K9K,HA,A,B,C|I|J,False,2016/05/31,2.97,alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin
5K9K,HA,H,L,F|M|O,False,2016/05/31,2.97,Hemagglutinin|alpha-D-mannopyranose-(1-4)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-6)-alpha-D-mannopyranose-(1-6)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5KAN,HA,J,K,A|E|F|W,False,2016/06/01,2.785,Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose
5KAN,HA,H,L,A|B|C|N,False,2016/06/01,2.785,Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose
5K9Q,HA,U,V,AT|O|P|Q,False,2016/06/01,2.503,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1|Hemagglutinin HA2
5KAN,HA,G,I,C|D|E|R,False,2016/06/01,2.785,Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose
5K9Q,HA,X,Y,AY|M|Q|R,False,2016/06/01,2.503,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1|Hemagglutinin HA2
5K9Q,HA,S,T,AO|M|N|O,False,2016/06/01,2.503,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1|Hemagglutinin HA2
5K9O,HA,A,B,F,False,2016/06/01,3.387,Hemagglutinin
5K9Q,HA,H,L,A|B|C|Z,False,2016/06/01,2.503,Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose
5K9Q,HA,G,I,AE|C|D|E,False,2016/06/01,2.503,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1|Hemagglutinin HA2
5K9O,HA,H,L,I,False,2016/06/01,3.387,Hemagglutinin
5K9Q,HA,J,K,A|AJ|E|F,False,2016/06/01,2.503,Hemagglutinin HA1|2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA2
5GJT,HA,H,L,A|B,False,2016/07/01,3.1,Hemagglutinin
5GJS,HA,H,L,A|B,False,2016/07/01,2.9,Hemagglutinin
5UG0,HA,D,C,A,False,2017/01/06,3.4,Hemagglutinin HA1
5UGY,HA,I,M,C,False,2017/01/10,2.801,Hemagglutinin HA1
5UGY,HA,H,L,A,False,2017/01/10,2.801,Hemagglutinin HA1
5UGY,HA,J,N,E,False,2017/01/10,2.801,Hemagglutinin HA1
5UMN,HA,C,D,B|M|O|Q,False,2017/01/27,1.97,Hemagglutinin|PENTAETHYLENE GLYCOL|SODIUM ION|CITRATE ANION
5UMN,HA,E,F,A|I,False,2017/01/27,1.97,Hemagglutinin|PENTAETHYLENE GLYCOL
5VAG,HA,C,B,A|F,False,2017/03/26,1.9,"Hemagglutinin|1,2-ETHANEDIOL"
5XHV,HA,P,Q,A,False,2017/04/24,3.35,Hemagglutinin
5XHV,HA,H,L,E,False,2017/04/24,3.35,Hemagglutinin
5W0D,HA,B,C,A|H,False,2017/05/30,1.899,Hemagglutinin HA1|2-(N-MORPHOLINO)-ETHANESULFONIC ACID
5W08,HA,O,P,AK|AL|E,False,2017/05/30,2.6,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1
5W08,HA,Q,R,D,False,2017/05/30,2.6,Hemagglutinin HA1
5W08,HA,K,L,AF|AG|C,False,2017/05/30,2.6,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1
5W08,HA,I,J,B|V,False,2017/05/30,2.6,Hemagglutinin HA1|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5W08,HA,G,H,A|AC,False,2017/05/30,2.6,Hemagglutinin HA1|2-acetamido-2-deoxy-beta-D-glucopyranose
5W08,HA,M,N,AN|F,False,2017/05/30,2.6,2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin HA1
5W6G,HA,H,L,A|E|N,False,2017/06/16,2.79,Hemagglutinin HA1|2-acetamido-2-deoxy-beta-D-glucopyranose|SULFATE ION
5WKO,HA,I,J,O|R,False,2017/07/25,3.492,Hemagglutinin
5WKO,HA,K,L,T|W,False,2017/07/25,3.492,Hemagglutinin
5WKO,HA,E,F,M|P,False,2017/07/25,3.492,Hemagglutinin
5WKO,HA,G,H,S|V,False,2017/07/25,3.492,Hemagglutinin
5WKO,HA,C,D,U|X,False,2017/07/25,3.492,Hemagglutinin
5WKO,HA,A,B,N|Q,False,2017/07/25,3.492,Hemagglutinin
5Y2L,HA,I,J,A|B|C,False,2017/07/26,2.902,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6FYU,HA,F,nan,D|E|W,True,2018/03/12,2.643,Hemagglutinin|SODIUM ION
6FYU,HA,C,nan,A|B|K,True,2018/03/12,2.643,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6FYT,HA,I,nan,A|B|G,True,2018/03/12,2.8,Hemagglutinin|alpha-L-fucopyranose-(1-3)-[2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)][alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6FYU,HA,I,nan,G|H|O,True,2018/03/12,2.643,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose
6FYW,HA,C,nan,A|B|E|H,True,2018/03/12,2.2,Hemagglutinin|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6D0U,HA,C,D,B,False,2018/04/11,3.25,Hemagglutinin
6D0U,HA,E,F,A,False,2018/04/11,3.25,Hemagglutinin
6D0U,HA,H,I,G,False,2018/04/11,3.25,Hemagglutinin
6D0U,HA,K,L,J,False,2018/04/11,3.25,Hemagglutinin
6A0Z,HA,H,L,A|B,False,2018/06/06,2.329,"Hemagglutinin,Envelope glycoprotein|2-acetamido-2-deoxy-beta-D-glucopyranose"
6A4K,HA,H,L,A,False,2018/06/20,3.15,Hemagglutinin
6A4K,HA,I,M,B,False,2018/06/20,3.15,Hemagglutinin
6A4K,HA,K,O,D,False,2018/06/20,3.15,Hemagglutinin
6A4K,HA,J,N,C,False,2018/06/20,3.15,Hemagglutinin
6A67,HA,C,D,B|E,False,2018/06/26,2.33,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose
6A67,HA,H,L,A|G,False,2018/06/26,2.33,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose
6E3H,HA,H,L,A|B|C,False,2018/07/14,2.9,Hemagglutinin HA1|Hemagglutinin HA2|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6E4X,HA,Z,Y,A|B,False,2018/07/18,2.25,alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin
6E56,HA,G,I,D|E,False,2018/07/19,2.0,Hemagglutinin|ACETATE ION
6E56,HA,H,J,A|K,False,2018/07/19,2.0,Hemagglutinin|ACETATE ION
6HJP,HA,G,H,A|B|D,False,2018/09/04,3.3,Hemagglutinin
6HJP,HA,I,J,C|D|F,False,2018/09/04,3.3,Hemagglutinin
6HJP,HA,K,L,B|E|F,False,2018/09/04,3.3,Hemagglutinin
6MLM,HA,F,G,A|B,False,2018/09/27,3.5,Hemagglutinin HA1 chain
6MLM,HA,E,I,A|H,False,2018/09/27,3.5,Hemagglutinin HA1 chain
6ML8,HA,H,L,A,False,2018/09/27,2.92,Hemagglutinin
6MLM,HA,K,L,B|H,False,2018/09/27,3.5,Hemagglutinin HA1 chain
6II8,HA,G,I,A,False,2018/10/03,3.32,Hemagglutinin
6II9,HA,P,Q,E,False,2018/10/03,3.5,Hemagglutinin
6II9,HA,M,N,C,False,2018/10/03,3.5,Hemagglutinin
6II9,HA,H,L,A,False,2018/10/03,3.5,Hemagglutinin
6II8,HA,J,K,E,False,2018/10/03,3.32,Hemagglutinin
6II8,HA,H,L,C,False,2018/10/03,3.32,Hemagglutinin
6II4,HA,H,L,A,False,2018/10/03,3.3,Hemagglutinin
6II4,HA,E,F,C,False,2018/10/03,3.3,Hemagglutinin
6N5D,HA,E,F,B,False,2018/11/21,3.0,Hemagglutinin
6N5E,HA,G,F,B,False,2018/11/21,3.0,Hemagglutinin
6N5E,HA,H,I,C,False,2018/11/21,3.0,Hemagglutinin
6N5B,HA,H,L,B,False,2018/11/21,3.5,Hemagglutinin
6N5D,HA,C,D,A,False,2018/11/21,3.0,Hemagglutinin
6N5E,HA,E,D,A,False,2018/11/21,3.0,Hemagglutinin
6N5D,HA,L,N,K,False,2018/11/21,3.0,Hemagglutinin
6IUV,HA,H,L,A|E,False,2018/11/30,2.332,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6IUT,HA,H,L,A|B,False,2018/11/30,2.3,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6IUV,HA,C,D,B|F,False,2018/11/30,2.332,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6NZ7,HA,G,I,E|F|M,False,2019/02/13,2.95,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose
6NZ7,HA,H,L,A|B|C,False,2019/02/13,2.95,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose
6OC3,HA,A,B,F,False,2019/03/21,2.85,Hemagglutinin
6OC3,HA,C,D,E,False,2019/03/21,2.85,Hemagglutinin
6OCB,HA,H,L,A,False,2019/03/22,2.1,Hemagglutinin
6P3R,HA,A,B,J|L|N,False,2019/05/24,3.0,PHOSPHATE ION|Hemagglutinin
6P3R,HA,C,D,E,False,2019/05/24,3.0,Hemagglutinin
6Q0L,HA,H,L,A|G,False,2019/08/01,2.5,Hemagglutinin|GLYCEROL
6Q0I,HA,H,L,A|C,False,2019/08/01,2.702,Hemagglutinin|GLYCEROL
6Q0E,HA,H,L,A|B,False,2019/08/01,2.15,Hemagglutinin|GLYCEROL
6Q0H,HA,H,L,A|C,False,2019/08/01,2.75,Hemagglutinin|TETRAETHYLENE GLYCOL
6Q0O,HA,Z,B,A|L,False,2019/08/02,3.0,"Hemagglutinin head domain|2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL"
6Q18,HA,H,L,A,False,2019/08/03,2.55,Hemagglutinin
6UIG,HA,H,L,G,False,2019/09/30,3.2,Hemagglutinin
6UIG,HA,B,C,A,False,2019/09/30,3.2,Hemagglutinin
6URM,HA,D,E,B|C|F|M,False,2019/10/23,2.65,alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin|GLYCEROL
6URM,HA,H,L,A|C|F|I|J,False,2019/10/23,2.65,2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Hemagglutinin|SULFATE ION|GLYCEROL
6UYN,HA,H,L,A|B,False,2019/11/13,2.85,Hemagglutinin HA1 chain
6WEX,HA,H,L,E|F,False,2020/04/03,3.49,Hemagglutinin|Hemagglutinin HA2 chain
6WEZ,HA,H,L,A|B|D,False,2020/04/03,3.21,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6WF0,HA,H,L,A|B|D,False,2020/04/03,3.46,Hemagglutinin|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6WHK,HA,C,B,A|E,False,2020/04/08,2.6,Hemagglutinin HA1 chain|2-{2-[2-(2-{2-[2-(2-ETHOXY-ETHOXY)-ETHOXY]-ETHOXY}-ETHOXY)-ETHOXY]-ETHOXY}-ETHANOL
6WXL,HA,K,J,A|G|I|O|U,False,2020/05/11,2.76,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose
6WXL,HA,H,L,A|B|C|M|Q,False,2020/05/11,2.76,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose
6WXL,HA,F,E,C|D|G|N|S,False,2020/05/11,2.76,Hemagglutinin HA1 chain|Hemagglutinin HA2 chain|2-acetamido-2-deoxy-beta-D-glucopyranose
6XPX,HA,B,C,A|K|L|M|O,False,2020/07/09,2.598,Hemagglutinin|GLYCEROL|PENTAETHYLENE GLYCOL
6XPZ,HA,B,C,A,False,2020/07/09,3.45,Hemagglutinin
6XPZ,HA,E,F,D,False,2020/07/09,3.45,Hemagglutinin
6XQ0,HA,B,C,A,False,2020/07/09,2.3,Hemagglutinin
6XQ4,HA,C,B,A,False,2020/07/09,3.347,Hemagglutinin
6XQ4,HA,E,F,D,False,2020/07/09,3.347,Hemagglutinin
6XQ2,HA,F,E,D,False,2020/07/09,3.002,Hemagglutinin
6XQ0,HA,E,F,D,False,2020/07/09,2.3,Hemagglutinin
6XQ2,HA,C,B,A,False,2020/07/09,3.002,Hemagglutinin
